"ACCOUNTID","BOOKAMOUNT","ASSETCLASSLEVEL1","EVENTDATE","TRADEDATE","QUANTITY","BOOKTOTALLOSS","BOOKTOTALGAIN"
289906,-1032.9,Equity,2014-01-31 00:00:00.000,2014-01-31 00:00:00.000,150,0,0
289906,1299.27,Equity,2014-01-31 00:00:00.000,2014-01-31 00:00:00.000,125,0,645.67
289906,2130.28,Equity,2014-02-03 00:00:00.000,2014-02-03 00:00:00.000,170,0,555.04
289906,62.66,Equity,2014-02-03 00:00:00.000,2014-02-03 00:00:00.000,5,0,15.21
289906,-637.46,Equity,2014-02-03 00:00:00.000,2014-02-03 00:00:00.000,80,0,0
289906,-517.55,Equity,2014-02-03 00:00:00.000,2014-02-03 00:00:00.000,35,0,0
289906,-2999.77,Equity,2014-02-03 00:00:00.000,2014-02-03 00:00:00.000,2999.77,0,0
289906,-2103.9,Equity,2014-02-04 00:00:00.000,2014-02-04 00:00:00.000,2103.9,0,0
289906,-160,Equity,2014-02-04 00:00:00.000,2014-02-04 00:00:00.000,20,0,0
289906,1043.43,Equity,2014-02-05 00:00:00.000,2014-02-05 00:00:00.000,470,-453.85,0
289906,-266.37,Equity,2014-02-05 00:00:00.000,2014-02-05 00:00:00.000,266.37,0,0
289906,444.01,Equity,2014-02-05 00:00:00.000,2014-02-05 00:00:00.000,200,-153.93,0
289906,-599.73,Equity,2014-02-05 00:00:00.000,2014-02-05 00:00:00.000,25,0,0
289906,-720.92,Equity,2014-02-05 00:00:00.000,2014-02-05 00:00:00.000,90,0,0
289906,-1037.93,Equity,2014-02-06 00:00:00.000,2014-02-06 00:00:00.000,1037.93,0,0
289906,673.09,Equity,2014-02-06 00:00:00.000,2014-02-06 00:00:00.000,300,-223.82,0
289906,160,Equity,2014-02-07 00:00:00.000,2014-02-07 00:00:00.000,160,0,0
289906,-2170.35,Equity,2014-02-07 00:00:00.000,2014-02-07 00:00:00.000,130,0,0
289906,-906.39,Equity,2014-02-10 00:00:00.000,2014-02-10 00:00:00.000,35,0,0
289906,-166.79,Equity,2014-02-10 00:00:00.000,2014-02-10 00:00:00.000,166.79,0,0
289906,-673.09,Equity,2014-02-11 00:00:00.000,2014-02-11 00:00:00.000,673.09,0,0
289906,2170.35,Equity,2014-02-12 00:00:00.000,2014-02-12 00:00:00.000,2170.35,0,0
289906,906.39,Equity,2014-02-13 00:00:00.000,2014-02-13 00:00:00.000,906.39,0,0
289906,-746.59,Equity,2014-02-13 00:00:00.000,2014-02-13 00:00:00.000,40,0,0
289906,4270,Equity,2014-02-14 00:00:00.000,2014-02-14 00:00:00.000,100,0,1674.3
289906,22.8,Equity,2014-02-17 00:00:00.000,2014-01-30 00:00:00.000,190,0,0
289906,1670.66,Equity,2014-02-18 00:00:00.000,2014-02-18 00:00:00.000,20,0,162.58
289906,50.8,Equity,2014-02-18 00:00:00.000,2014-02-05 00:00:00.000,635,0,0
289906,417.67,Equity,2014-02-18 00:00:00.000,2014-02-18 00:00:00.000,5,0,40.83
289906,-73.6,Equity,2014-02-18 00:00:00.000,2014-02-18 00:00:00.000,73.6,0,0
289906,19.8,Equity,2014-02-19 00:00:00.000,2014-02-03 00:00:00.000,60,0,0
289906,1259.05,Equity,2014-02-19 00:00:00.000,2014-02-19 00:00:00.000,130,0,586.97
289906,746.59,Equity,2014-02-19 00:00:00.000,2014-02-19 00:00:00.000,746.59,0,0
289906,-19.8,Equity,2014-02-19 00:00:00.000,2014-02-19 00:00:00.000,19.8,0,0
289906,-4270,Equity,2014-02-20 00:00:00.000,2014-02-20 00:00:00.000,4270,0,0
289906,-2088.33,Equity,2014-02-21 00:00:00.000,2014-02-21 00:00:00.000,2088.33,0,0
289906,-1496.28,Equity,2014-02-21 00:00:00.000,2014-02-21 00:00:00.000,50,0,0
289906,-1259.05,Equity,2014-02-24 00:00:00.000,2014-02-24 00:00:00.000,1259.05,0,0
289906,-7.5,Equity,2014-02-25 00:00:00.000,2014-02-25 00:00:00.000,7.5,0,0
289906,7.5,Equity,2014-02-25 00:00:00.000,2014-02-06 00:00:00.000,60,0,0
289906,-1158.02,Equity,2014-02-26 00:00:00.000,2014-02-26 00:00:00.000,25,0,0
289906,-561.88,Equity,2014-02-26 00:00:00.000,2014-02-26 00:00:00.000,55,0,0
289906,1496.28,Equity,2014-02-26 00:00:00.000,2014-02-26 00:00:00.000,1496.28,0,0
289906,1593.82,Equity,2014-02-27 00:00:00.000,2014-02-27 00:00:00.000,50,0,455.03
289906,1275.06,Equity,2014-02-27 00:00:00.000,2014-02-27 00:00:00.000,40,0,410.16
289906,159.38,Equity,2014-02-27 00:00:00.000,2014-02-27 00:00:00.000,5,0,51.52
289906,-2622.63,Equity,2014-02-28 00:00:00.000,2014-02-28 00:00:00.000,140,0,0
289906,-833.77,Equity,2014-02-28 00:00:00.000,2014-02-28 00:00:00.000,30,0,0
289906,23.5,Equity,2014-03-03 00:00:00.000,2014-02-12 00:00:00.000,470,0,0
289906,14.85,Equity,2014-03-03 00:00:00.000,2014-02-12 00:00:00.000,165,0,0
289906,10.8,Equity,2014-03-03 00:00:00.000,2014-02-12 00:00:00.000,10.8,0,0
289906,1719.9,Equity,2014-03-03 00:00:00.000,2014-03-03 00:00:00.000,1719.9,0,0
289906,-49.15,Equity,2014-03-03 00:00:00.000,2014-03-03 00:00:00.000,49.15,0,0
289906,-3028.26,Equity,2014-03-04 00:00:00.000,2014-03-04 00:00:00.000,3028.26,0,0
289906,3456.4,Equity,2014-03-05 00:00:00.000,2014-03-05 00:00:00.000,3456.4,0,0
289906,1728.29,Equity,2014-03-06 00:00:00.000,2014-03-06 00:00:00.000,45,0,757.5
289906,-731.72,Equity,2014-03-06 00:00:00.000,2014-03-06 00:00:00.000,731.72,0,0
289906,731.72,Equity,2014-03-06 00:00:00.000,2014-03-06 00:00:00.000,731.72,0,0
289906,1341.2,Equity,2014-03-07 00:00:00.000,2014-03-07 00:00:00.000,35,0,512.62
289906,191.6,Equity,2014-03-07 00:00:00.000,2014-03-07 00:00:00.000,5,0,64.42
289906,3065.59,Equity,2014-03-07 00:00:00.000,2014-03-07 00:00:00.000,80,0,1150.31
289906,4598.38,Equity,2014-03-07 00:00:00.000,2014-03-07 00:00:00.000,120,0,1770.78
289906,731.72,Equity,2014-03-07 00:00:00.000,2014-03-07 00:00:00.000,731.72,0,0
289906,-731.72,Equity,2014-03-07 00:00:00.000,2014-03-07 00:00:00.000,731.72,0,0
289906,1149.6,Equity,2014-03-07 00:00:00.000,2014-03-07 00:00:00.000,30,0,389.12
289906,-1728.29,Equity,2014-03-11 00:00:00.000,2014-03-11 00:00:00.000,1728.29,0,0
289906,-1124.74,Equity,2014-03-11 00:00:00.000,2014-03-11 00:00:00.000,40,0,0
289906,-326.64,Equity,2014-03-11 00:00:00.000,2014-03-11 00:00:00.000,15,0,0
289906,-10346.37,Equity,2014-03-12 00:00:00.000,2014-03-12 00:00:00.000,10346.37,0,0
289906,-18,Equity,2014-03-14 00:00:00.000,2014-03-14 00:00:00.000,18,0,0
289906,1451.38,Equity,2014-03-14 00:00:00.000,2014-03-14 00:00:00.000,1451.38,0,0
289906,18,Equity,2014-03-14 00:00:00.000,2014-02-26 00:00:00.000,60,0,0
289906,17.75,Equity,2014-03-17 00:00:00.000,2014-02-27 00:00:00.000,355,0,0
289906,185.52,Equity,2014-03-17 00:00:00.000,2014-03-17 00:00:00.000,5,-20.43,0
289906,-17.75,Equity,2014-03-17 00:00:00.000,2014-03-17 00:00:00.000,17.75,0,0
289906,2597.31,Equity,2014-03-17 00:00:00.000,2014-03-17 00:00:00.000,70,-305.94,0
289906,55.1,Equity,2014-03-19 00:00:00.000,2014-03-03 00:00:00.000,190,0,0
289906,-55.1,Equity,2014-03-19 00:00:00.000,2014-03-19 00:00:00.000,55.1,0,0
289906,-2782.83,Equity,2014-03-20 00:00:00.000,2014-03-20 00:00:00.000,2782.83,0,0
289906,-928.93,Equity,2014-03-20 00:00:00.000,2014-03-20 00:00:00.000,55,0,0
289906,21.45,Equity,2014-03-21 00:00:00.000,2014-03-05 00:00:00.000,165,0,0
289906,-53.75,Equity,2014-03-21 00:00:00.000,2014-03-21 00:00:00.000,53.75,0,0
289906,-3590.09,Equity,2014-03-21 00:00:00.000,2014-03-21 00:00:00.000,215,0,0
289906,-1259.95,Equity,2014-03-21 00:00:00.000,2014-03-21 00:00:00.000,50,0,0
289906,32.3,Equity,2014-03-21 00:00:00.000,2014-02-13 00:00:00.000,95,0,0
289906,-8,Equity,2014-03-24 00:00:00.000,2014-03-24 00:00:00.000,8,0,0
289906,8,Equity,2014-03-24 00:00:00.000,2014-02-27 00:00:00.000,40,0,0
289906,928.93,Equity,2014-03-25 00:00:00.000,2014-03-25 00:00:00.000,928.93,0,0
289906,-2396.77,Equity,2014-03-25 00:00:00.000,2014-03-25 00:00:00.000,60,0,0
289906,4850.04,Equity,2014-03-26 00:00:00.000,2014-03-26 00:00:00.000,4850.04,0,0
289906,-1320,Equity,2014-03-27 00:00:00.000,2014-03-27 00:00:00.000,80,0,0
289906,12.6,Equity,2014-03-27 00:00:00.000,2014-03-11 00:00:00.000,210,0,0
289906,-12.6,Equity,2014-03-27 00:00:00.000,2014-03-27 00:00:00.000,12.6,0,0
289906,1921.61,Equity,2014-03-28 00:00:00.000,2014-03-28 00:00:00.000,190,0,829.11
289906,2396.77,Equity,2014-03-28 00:00:00.000,2014-03-28 00:00:00.000,2396.77,0,0
289906,-3107.56,Equity,2014-03-28 00:00:00.000,2014-03-28 00:00:00.000,155,0,0
289906,505.69,Equity,2014-03-28 00:00:00.000,2014-03-28 00:00:00.000,50,0,224.04
289906,-1034.6,Equity,2014-03-31 00:00:00.000,2014-03-31 00:00:00.000,40,0,0
289906,519.98,Equity,2014-03-31 00:00:00.000,2014-03-31 00:00:00.000,40,0,201.5
289906,30.4,Equity,2014-04-01 00:00:00.000,2014-03-12 00:00:00.000,160,0,0
289906,-1637.88,Equity,2014-04-01 00:00:00.000,2014-04-01 00:00:00.000,220,0,0
289906,-92.4,Equity,2014-04-01 00:00:00.000,2014-04-01 00:00:00.000,92.4,0,0
289906,43.5,Equity,2014-04-01 00:00:00.000,2014-03-14 00:00:00.000,870,0,0
289906,12.1,Equity,2014-04-01 00:00:00.000,2014-03-12 00:00:00.000,110,0,0
289906,6.4,Equity,2014-04-01 00:00:00.000,2014-03-12 00:00:00.000,320,0,0
289906,2000.26,Equity,2014-04-02 00:00:00.000,2014-04-02 00:00:00.000,2000.26,0,0
289906,-72,Equity,2014-04-02 00:00:00.000,2014-04-02 00:00:00.000,72,0,0
289906,1.72,Equity,2014-04-02 00:00:00.000,2014-03-24 00:00:00.000,55,0,0
289906,0.47,Equity,2014-04-02 00:00:00.000,2014-03-24 00:00:00.000,15,0,0
289906,5,Equity,2014-04-02 00:00:00.000,2014-03-24 00:00:00.000,160,0,0
289906,59.49,Equity,2014-04-02 00:00:00.000,2014-03-24 00:00:00.000,59.49,0,0
289906,-843.68,Equity,2014-04-02 00:00:00.000,2014-04-02 00:00:00.000,120,0,0
289906,5.32,Equity,2014-04-02 00:00:00.000,2014-03-24 00:00:00.000,170,0,0
289906,514.62,Equity,2014-04-03 00:00:00.000,2014-04-03 00:00:00.000,514.62,0,0
289906,-8.8,Equity,2014-04-03 00:00:00.000,2014-04-03 00:00:00.000,8.8,0,0
289906,8.8,Equity,2014-04-03 00:00:00.000,2014-03-12 00:00:00.000,55,0,0
289906,-17.1,Equity,2014-04-04 00:00:00.000,2014-04-04 00:00:00.000,17.1,0,0
289906,1637.88,Equity,2014-04-04 00:00:00.000,2014-04-04 00:00:00.000,1637.88,0,0
289906,353.94,Equity,2014-04-04 00:00:00.000,2014-04-04 00:00:00.000,25,0,154.89
289906,6.6,Equity,2014-04-04 00:00:00.000,2014-03-19 00:00:00.000,110,0,0
289906,10.5,Equity,2014-04-04 00:00:00.000,2014-03-12 00:00:00.000,210,0,0
289906,843.68,Equity,2014-04-07 00:00:00.000,2014-04-07 00:00:00.000,843.68,0,0
289906,-723.51,Equity,2014-04-08 00:00:00.000,2014-04-08 00:00:00.000,35,0,0
289906,-446.96,Equity,2014-04-08 00:00:00.000,2014-04-08 00:00:00.000,30,0,0
289906,-353.94,Equity,2014-04-09 00:00:00.000,2014-04-09 00:00:00.000,353.94,0,0
289906,1644.46,Equity,2014-04-10 00:00:00.000,2014-04-10 00:00:00.000,50,0,451.28
289906,-2307.69,Equity,2014-04-10 00:00:00.000,2014-04-10 00:00:00.000,80,0,0
289906,2246.83,Equity,2014-04-10 00:00:00.000,2014-04-10 00:00:00.000,45,0,698.17
289906,935.36,Equity,2014-04-10 00:00:00.000,2014-04-10 00:00:00.000,10,0,267.12
289906,3231.39,Equity,2014-04-10 00:00:00.000,2014-04-10 00:00:00.000,85,0,784.24
289906,1170.47,Equity,2014-04-11 00:00:00.000,2014-04-11 00:00:00.000,1170.47,0,0
289906,9,Equity,2014-04-11 00:00:00.000,2014-03-26 00:00:00.000,45,0,0
289906,-9,Equity,2014-04-11 00:00:00.000,2014-04-11 00:00:00.000,9,0,0
289906,58.5,Equity,2014-04-15 00:00:00.000,2014-03-27 00:00:00.000,390,0,0
289906,-117.4,Equity,2014-04-15 00:00:00.000,2014-04-15 00:00:00.000,117.4,0,0
289906,-5750.35,Equity,2014-04-15 00:00:00.000,2014-04-15 00:00:00.000,5750.35,0,0
289906,-559.27,Equity,2014-04-15 00:00:00.000,2014-04-15 00:00:00.000,20,0,0
289906,35.7,Equity,2014-04-15 00:00:00.000,2014-03-28 00:00:00.000,170,0,0
289906,23.2,Equity,2014-04-15 00:00:00.000,2014-03-12 00:00:00.000,290,0,0
289906,-1912.79,Equity,2014-04-16 00:00:00.000,2014-04-16 00:00:00.000,75,0,0
289906,-722.36,Equity,2014-04-17 00:00:00.000,2014-04-17 00:00:00.000,30,0,0
289906,-5.2,Equity,2014-04-17 00:00:00.000,2014-04-17 00:00:00.000,5.2,0,0
289906,-1388.34,Equity,2014-04-17 00:00:00.000,2014-04-17 00:00:00.000,90,0,0
289906,5.2,Equity,2014-04-17 00:00:00.000,2014-04-01 00:00:00.000,65,0,0
289906,559.27,Equity,2014-04-21 00:00:00.000,2014-04-21 00:00:00.000,559.27,0,0
289906,-356.6,Equity,2014-04-21 00:00:00.000,2014-04-21 00:00:00.000,15,0,0
289906,1912.79,Equity,2014-04-22 00:00:00.000,2014-04-22 00:00:00.000,1912.79,0,0
289906,2110.7,Equity,2014-04-23 00:00:00.000,2014-04-23 00:00:00.000,2110.7,0,0
289906,356.6,Equity,2014-04-24 00:00:00.000,2014-04-24 00:00:00.000,356.6,0,0
289906,-755.25,Equity,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000,35,0,0
289906,-229.59,Equity,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000,10,0,0
289906,-349.21,Equity,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000,10,0,0
289906,-763.12,Equity,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000,763.12,0,0
289906,763.12,Equity,2014-04-28 00:00:00.000,2014-04-28 00:00:00.000,763.12,0,0
289906,1334.05,Equity,2014-04-30 00:00:00.000,2014-04-30 00:00:00.000,1334.05,0,0
289906,763.12,Equity,2014-05-01 00:00:00.000,2014-05-01 00:00:00.000,763.12,0,0
289906,-761.31,Equity,2014-05-01 00:00:00.000,2014-05-01 00:00:00.000,761.31,0,0
289906,1455.83,Equity,2014-05-02 00:00:00.000,2014-05-02 00:00:00.000,90,0,734.91
289906,-1.81,Equity,2014-05-02 00:00:00.000,2014-05-02 00:00:00.000,1.81,0,0
289906,323.52,Equity,2014-05-02 00:00:00.000,2014-05-02 00:00:00.000,20,0,163.52
289906,161.76,Equity,2014-05-02 00:00:00.000,2014-05-02 00:00:00.000,10,0,82.08
289906,107.9,Equity,2014-05-06 00:00:00.000,2014-05-06 00:00:00.000,200,-266.9,0
289906,26.97,Equity,2014-05-06 00:00:00.000,2014-05-06 00:00:00.000,50,-55.03,0
289906,1023.49,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,55,0,96.28
289906,279.13,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,15,-42.85,0
289906,2977.4,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,160,-80.24,0
289906,3163.49,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,170,-47.2,0
289906,484.69,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,5,0,75.59
289906,2908.14,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,30,0,742.24
289906,897.72,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,10,0,229.48
289906,3590.88,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,40,0,1021.31
289906,2844.34,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,240,0,1522.92
289906,2882.49,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,110,0,594.2
289906,2218.68,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,55,-11.27,0
289906,1185.14,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,100,0,584.62
289906,2607.31,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,220,0,1406.4
289906,1659.21,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,140,0,458.72
289906,3775.49,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,80,0,1066.53
289906,484.69,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,5,0,113.96
289906,852.36,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,850,-337.56,0
289906,3409.09,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,215,-181,0
289906,1905.79,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,35,-40.53,0
289906,272.26,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,5,0,65.64
289906,5293.8,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,1076,0,986.32
289906,2620.45,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,100,0,522.92
289906,1458.41,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,70,0,306.66
289906,1530.3,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,260,0,466.12
289906,729.2,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,35,-26.05,0
289906,1041.72,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,50,0,205.86
289906,1041.72,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,50,0,235.92
289906,833.38,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,40,0,47.88
289906,4938.49,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,60,0,1610.89
289906,1531.29,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,70,0,367.39
289906,3370.42,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,45,0,366.34
289906,2880.78,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,35,0,878.87
289906,43.67,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,5,-15.81,0
289906,305.7,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,35,-79.26,0
289906,618.65,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,90,-201.69,0
289906,1944.29,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,110,0,668.47
289906,2098.75,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,30,0,503.59
289906,2963.96,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,50,0,166.45
289906,889.19,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,15,0,14.63
289906,3497.94,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,100,0,1143.34
289906,1549.86,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,220,-88.02,0
289906,845.38,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,120,0,1.7
289906,1399.18,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,40,0,444.63
289906,620.98,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,150,-47.62,0
289906,372.59,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,90,0,7.26
289906,1651.78,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,35,0,447.26
289906,296.4,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,5,0,6.16
289906,296.4,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,5,0,21.14
289906,1481.96,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,25,0,323.94
289906,862.76,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,25,0,263.03
289906,1035.32,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,30,0,0.74
289906,862.76,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,25,0,188.1
289906,1207.87,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,35,0,301.48
289906,687.98,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,50,-390.5,0
289906,825.58,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,60,-270.49,0
289906,3973.78,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,120,0,2036.16
289906,510.64,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,65,-196.47,0
289906,1099.84,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,140,-407.96,0
289906,2318.04,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,70,0,1162.54
289906,4304.93,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,130,0,2210.63
289906,3060.77,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,170,0,842.58
289906,1931.99,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,260,0,949.06
289906,-1941.11,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,1941.11,0,0
289906,2006.3,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,270,0,976.95
289906,3578.36,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,240,0,960.42
289906,3280.17,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,220,0,886.46
289906,611.5,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,20,0,215.5
289906,2140.26,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,70,0,734.9
289906,2100.65,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,65,-576.7,0
289906,1898.08,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,55,-165.84,0
289906,163.45,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,5,0,68.68
289906,480.38,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,55,-81.5,0
289906,1310.13,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,150,-362.4,0
289906,1397.47,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,160,-368.93,0
289906,5230.43,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,160,0,2254.64
289906,2412.34,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,130,0,241.99
289906,1229.06,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,150,0,196.16
289906,1622.88,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,50,0,619.74
289906,361.26,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,45,0,125.96
289906,1364.74,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,170,0,515.9
289906,1392.93,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,170,0,260.66
289906,69.85,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,65,-102.29,0
289906,928.24,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,40,-196.5,0
289906,1898.99,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,50,-411.18,0
289906,1909.01,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,110,-204.45,0
289906,433.86,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,25,0,36.37
289906,696.18,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,30,-137.59,0
289906,2552.67,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,110,-967.33,0
289906,735.93,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,30,-468.42,0
289906,3198.23,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,200,0,644.19
289906,3038.32,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,190,0,613.63
289906,2085.15,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,85,-51.62,0
289906,1717.18,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,70,-1035.47,0
289906,613.28,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,25,-165.38,0
289906,1944.99,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,50,0,337.78
289906,2468.33,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,160,0,129.24
289906,2622.6,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,170,0,140.6
289906,1465.57,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,95,0,92.91
289906,2333.99,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,60,0,422.15
289906,1648.01,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,280,0,487.21
289906,3281.34,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,150,0,647.04
289906,1093.78,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,50,-2.57,0
289906,1203.16,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,55,-2.79,0
289906,656.27,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,30,0,82.96
289906,3062.59,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,140,0,671.85
289906,875.02,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,40,0,114.93
289906,5895.87,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,200,0,2629.83
289906,171.95,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,160,-229.92,0
289906,177.32,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,165,-233.94,0
289906,6190.66,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,210,0,2664.34
289906,3863.89,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,80,0,788.03
289906,5312.86,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,110,0,1349.56
289906,1187.72,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,40,-92.01,0
289906,963.18,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,70,-312.47,0
289906,1484.65,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,50,-11.63,0
289906,296.93,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,10,-36.76,0
289906,143.22,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,25,-34.14,0
289906,372.38,Equity,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,65,-66.27,0
